member_id,signup_date,persona_segment,acquisition_channel,is_premium
37d0a83d-c4f8-4fa2-8cdb-cc000f710cbe,2025-11-17,The Ghost,Referral,0
d2dfda70-82e2-41b5-9755-20f9f912d5f5,2025-02-08,The Newbie,Paid Social,0
2385b3df-e884-4045-a48e-f3096ea2f835,2025-03-22,The Selective,Paid Social,0
c3d27689-1e66-4b09-ab3d-8992b2dcddcf,2025-07-06,The Ghost,Referral,0
dbdd7853-991a-4b32-bdc8-dab9d93ee1fb,2025-03-25,The Connector,Referral,0
8c736b18-dcef-4347-b72d-29c266cec9f9,2025-03-29,The Selective,Paid Social,0
d53a47a2-eab9-4fd5-9da3-2eed8fe16b13,2025-08-30,The Connector,Referral,0
c529394d-15d3-4d73-b298-7e73d0b99ab8,2025-12-08,The Ghost,Referral,0
45712793-10cf-466e-9280-a282376f8b73,2025-04-03,The Ghost,Organic,0
a94cbec8-35f5-4134-97c7-bffe32d60478,2025-03-27,The Ghost,Referral,1
47d83558-473a-455e-af27-29ec9930ad4d,2025-02-13,The Newbie,Paid Social,0
ac31c844-97b6-4651-9d0f-54af708c3693,2025-05-17,The Connector,Referral,1
3cea7545-af0c-4e9d-8614-94a18fc2c149,2025-03-15,The Ghost,Referral,0
819aba40-a0b0-4201-8229-25d3e949297b,2025-02-05,The Selective,Paid Social,0
3b9f899a-f483-4780-bf70-d47fe85ca58f,2025-04-11,The Selective,Paid Social,0
b003e414-93e3-44f4-8d13-edd083757403,2025-06-05,The Selective,Referral,1
265e82ce-fd4c-47b8-ba89-df5680eaca02,2025-09-12,The Selective,Referral,0
b0281d7d-bf55-4cd1-a318-a203ae2e8efb,2025-06-20,The Ghost,Referral,0
d7f7f47b-9fb2-438d-988f-12423d5cea2e,2025-08-04,The Selective,Referral,0
a84895a6-54f3-4867-ad41-91cb3fb29a51,2025-06-19,The Selective,Referral,1
1c283574-46c1-4d52-a0d4-c54c3b2fed01,2025-09-09,The Newbie,Referral,0
afae5a08-88e8-49f1-bf18-16b7863448a1,2025-12-26,The Selective,Organic,0
bac09c26-35f5-4134-a54c-347235618e43,2025-11-18,The Connector,Paid Social,0
a2ed10dc-d1cf-499e-8eb3-3aeb70f3552a,2025-02-24,The Ghost,Referral,0
f9de1d60-2af1-43cc-a9e5-01c33bcbf0c3,2025-04-01,The Selective,Paid Social,0
cf4fb7de-de8e-49a4-a1cf-d8c0eb2485cc,2025-10-05,The Newbie,Organic,0
24f3fc8d-a0e1-4b2d-af91-361fcafd007f,2025-04-11,The Selective,Paid Social,0
f15b564f-27bf-46a7-b54d-99f66f545ceb,2025-06-04,The Connector,Paid Social,0
3a11e641-41b6-4336-9d21-33a58bc3da6d,2025-12-15,The Newbie,Paid Social,0
450f0407-ed0e-40b6-8c99-f03532ef9413,2025-12-30,The Selective,Organic,0
53d0e4fb-bf89-4db1-b0a0-02707d1403f7,2025-05-21,The Selective,Referral,0
b7e22126-7eb3-4c4c-8d1d-fb8d38ed8695,2025-06-22,The Connector,Organic,0
a4746cf3-63b3-4e55-9278-f5880f103d8e,2025-01-10,The Connector,Organic,0
72ede01f-f45d-40f7-833b-a95405aef121,2025-08-16,The Newbie,Organic,1
42631bf2-72b1-48b2-b930-3cac74a7c9ac,2025-09-22,The Connector,Paid Social,0
225ebfff-faa0-48b2-a963-7627980e2258,2025-09-05,The Selective,Organic,0
e6e35975-c8ce-4f31-90a2-361823db168c,2025-09-04,The Ghost,Organic,0
e6353999-d9ae-4516-a85b-5c08f50826af,2025-06-04,The Connector,Paid Social,0
1ec4a8cf-eed6-4641-a025-a54426457858,2025-02-03,The Selective,Paid Social,0
907e2543-15d2-4a90-ac5f-fd2c0f0ad4c5,2025-05-09,The Newbie,Paid Social,1
68681345-a06b-4e1b-85fb-146badd3ae7c,2025-06-09,The Ghost,Organic,0
bd593da7-60bf-42c0-a280-fcb901d8fcb0,2025-03-30,The Connector,Paid Social,0
a73e0a71-49c4-45da-aaca-50e911b0cc67,2025-04-03,The Connector,Referral,0
68fad081-6645-4679-9583-fdc92e95726c,2025-11-23,The Selective,Referral,0
55e92258-7c23-417a-ae0e-1ae3277eed2f,2025-08-29,The Selective,Paid Social,0
3f6277da-6a35-4063-aec9-1892a269baa5,2025-11-19,The Selective,Organic,0
d5bac104-603b-4698-884b-397a771795d4,2025-04-27,The Selective,Organic,0
c8518fef-146a-4774-afdf-4b0d9a626ca5,2025-04-04,The Selective,Referral,0
0a92fb37-ef68-4fb5-a5fc-8d34d429dff0,2025-06-12,The Connector,Organic,0
1abc9977-7743-4ec9-9647-3c920e9da630,2025-04-09,The Connector,Referral,0
7e84b7a1-da26-46b0-83c3-a19ae3515435,2025-04-23,The Newbie,Paid Social,0
4b308a4c-09f0-4355-978b-7809607f4d44,2025-12-25,The Selective,Referral,1
746e85fd-05b2-4390-9a74-a0f34bd4a81e,2025-04-01,The Selective,Organic,1
ec92175c-f826-4609-8fc7-51901afab8d1,2025-12-12,The Selective,Referral,0
a53d3942-a916-4962-aaa0-788f2880366f,2025-07-25,The Connector,Organic,1
0c743b19-5fb7-4a01-a5a5-010aa1e450d8,2025-01-17,The Ghost,Referral,0
dfe20281-35b2-4d7c-8507-ceef5cace048,2025-10-01,The Ghost,Paid Social,0
82625821-43a6-45b0-8edc-3683b12def56,2025-06-22,The Selective,Referral,0
718142a3-0718-422e-8935-ca84c4f6c59b,2025-04-26,The Selective,Paid Social,0
a19a5315-17d0-4265-ba70-fe5a425e7d4b,2025-12-15,The Newbie,Paid Social,0
7d92fe4b-3a81-42ce-8573-b1da790493c0,2025-06-30,The Connector,Paid Social,0
b2234b8e-b415-4dc7-9bb5-205fe3ad23c4,2025-04-01,The Ghost,Organic,1
d3b9241e-22da-42aa-bdb2-61d986fc2109,2025-03-23,The Connector,Paid Social,0
0ac0ed97-a9cf-428f-b22a-d453241a5ec8,2025-11-20,The Newbie,Organic,0
c9a139a9-5cea-41e0-8dbe-cc66885d8bd8,2025-04-24,The Selective,Paid Social,0
6299b6a1-09b6-46c2-9b97-0a2cdfd5da1e,2025-09-14,The Selective,Referral,0
b4741eab-cb44-4278-87cf-59bdf22be6f8,2025-02-27,The Connector,Referral,0
bb6e96b1-7091-40ef-b0a2-b7a51d6cf703,2025-06-03,The Newbie,Paid Social,0
98091ffb-6fc7-49be-b6f0-bdd19e05d1e4,2025-12-31,The Newbie,Referral,0
74668e43-fbe6-40a8-8bac-3da8fbc540ca,2025-04-26,The Ghost,Referral,0
afd75782-1420-4073-b290-c9575ecd26dd,2025-12-09,The Selective,Organic,0
c14bcaf0-1ada-484e-99c9-a73ab05d204d,2025-09-23,The Newbie,Organic,0
3abce6d1-d8f2-4192-a043-4fc4026173fe,2025-11-11,The Selective,Referral,0
c61d5ee1-69fc-43dd-9384-1a8aed687785,2025-07-22,The Newbie,Paid Social,0
14ffc06a-f6be-42d3-a7be-be5bf0724f08,2025-02-10,The Connector,Paid Social,1
821e38da-8a52-4a22-9f69-e71009bc01aa,2025-04-15,The Newbie,Organic,0
9860cb53-df62-4ee8-bebd-74796a9c8e66,2025-07-12,The Ghost,Referral,0
59f7f962-ee01-4a72-8306-912656199f8b,2025-10-05,The Ghost,Organic,0
66a0107b-d86b-4636-9a97-3c9dd31f54ca,2025-12-20,The Selective,Paid Social,0
809d2e3a-b94b-43fc-98d6-c32ffc25ba1f,2025-08-25,The Selective,Organic,0
b6cd6969-8aec-4a79-9d9b-63103120c4c4,2025-08-09,The Ghost,Referral,0
9f17b0b5-a19b-4a83-93d3-fa186ca292a8,2025-03-09,The Ghost,Paid Social,0
406e565a-881e-4c55-8b90-d82c176a786f,2025-07-16,The Selective,Referral,0
f22f60c2-b640-4f49-bd6a-526989da0531,2025-09-13,The Ghost,Paid Social,0
6897531f-3b6c-4231-8edd-b1bf94b7307b,2025-05-19,The Ghost,Referral,0
f1ff83a6-cbfa-43d4-b26a-9636a91d6395,2025-11-08,The Selective,Referral,0
69138d1c-1ed8-4811-8d85-bdca5f711906,2025-05-29,The Newbie,Organic,0
39353036-6bc5-4af2-b946-3d1bcfa4bbe0,2025-04-09,The Newbie,Paid Social,0
8e5c4585-ee54-4784-bc8b-b62014f14eca,2025-03-17,The Newbie,Referral,0
85a59603-629c-49eb-a14c-0d05afcad417,2025-10-09,The Connector,Paid Social,0
9551c891-9316-4015-bc64-7cb41cce8346,2025-04-19,The Selective,Organic,0
4f908ee8-01c9-47f8-8cc0-25a5670990be,2025-07-07,The Connector,Referral,0
00dae075-8df5-47ef-be09-d1cb6779b1ab,2025-07-18,The Newbie,Paid Social,0
aef8ddfc-9f96-4a2a-b4bb-efa19f83d25b,2025-10-30,The Ghost,Organic,0
fef9cc19-4586-477b-b523-56a289c2e4df,2025-11-23,The Newbie,Referral,0
e390bd5a-4bf5-4c26-b250-4f410ea65ec3,2025-06-03,The Connector,Paid Social,1
1d00e30e-de79-4167-8c7b-dac3f8506739,2025-02-09,The Ghost,Organic,0
c09e019f-7bd8-45a4-8364-a46ac47406cb,2025-05-13,The Connector,Organic,1
755bb359-0df6-41ab-8d80-8e1eddeccd61,2025-05-12,The Ghost,Referral,0
8f80b2f8-fe55-4d5e-bbfa-96826b68a909,2025-10-06,The Newbie,Referral,0
7fd99fd8-bcfa-4060-be11-b199a656d390,2025-12-28,The Newbie,Referral,0
923da4a9-6a1a-425b-aa8d-92e88b5c2a12,2025-03-25,The Newbie,Paid Social,0
19b9ccc7-594a-426f-bc79-4f1d622ea0a4,2025-08-30,The Connector,Organic,0
3c8aafc3-85b1-48cb-96eb-15730f910c97,2025-04-26,The Newbie,Organic,0
6df4229d-8f14-4dcc-9b5f-d446558a0612,2025-04-19,The Connector,Referral,0
fdc86365-8daa-43b3-beeb-4e203ebddb6d,2025-08-09,The Newbie,Organic,0
b581c6d5-0b5d-4cab-81bc-af448c1f79d3,2025-02-10,The Selective,Referral,1
277245ef-c764-4dd5-8be6-7be0b1219af1,2025-05-27,The Newbie,Referral,1
045c5a19-bbe6-4113-83d9-36c1291a2790,2025-04-22,The Ghost,Organic,0
5058c970-b117-430d-8797-d3a65f542c82,2025-04-13,The Selective,Organic,0
57e8c3c1-32a3-4e59-8d9f-d8f2e0ab0433,2025-02-15,The Newbie,Paid Social,0
42c0f4fe-05e5-48da-8868-7a4780ec867c,2025-11-20,The Ghost,Referral,0
0295b2db-fb1d-4575-b67b-593442c4fcdf,2025-09-28,The Connector,Organic,0
43cec275-02fb-4b8d-9937-f1fd661e1b3a,2025-07-14,The Ghost,Referral,0
4de91449-dfa6-41fd-8379-4ac381b4dd28,2025-10-07,The Selective,Organic,1
60f8b6bb-42ea-4752-80b1-cdd83eda1368,2025-10-10,The Newbie,Referral,0
8ee432eb-d268-40f5-9ce0-093c1ca597e9,2025-02-09,The Ghost,Referral,0
e5fd5bd4-dbaf-40e4-a629-9a964e3dfad5,2025-07-08,The Ghost,Referral,0
225f06c2-2b18-4cd1-9620-b841455c71b0,2025-06-13,The Selective,Referral,1
23a5a689-ecb5-493b-9388-2a1e238ca071,2025-01-24,The Connector,Referral,0
853bd56f-3c25-4454-92f8-0052487af0e6,2025-01-24,The Ghost,Paid Social,0
021870bf-8b4a-488e-9644-6ed00e59cf14,2025-01-04,The Ghost,Organic,0
929a58d2-b5a9-4f93-b114-054e4009bd5c,2025-11-19,The Newbie,Organic,0
e6b48403-7f19-4d07-8ee7-32239ac64348,2025-10-17,The Connector,Paid Social,0
06ab5e13-ad10-473d-9f2d-762f29baa225,2025-06-30,The Newbie,Paid Social,0
b989aea8-d9ad-4707-a4ca-3363deda92bc,2025-09-05,The Connector,Paid Social,0
958b423e-64d0-406a-a392-b989cb234ee4,2025-04-26,The Ghost,Paid Social,1
03a83f83-b0bc-4895-9fbf-7b072625413a,2025-10-06,The Selective,Referral,0
1b09d351-016e-420d-8c0c-bb2e2094d313,2025-12-31,The Newbie,Paid Social,0
c5140476-c21a-438b-a798-5b8d40d7c0e4,2025-03-10,The Selective,Paid Social,0
acaf438c-b927-49ee-a463-707211af0b95,2025-12-17,The Selective,Paid Social,0
9516e72b-1295-4bfc-8a10-c692ce1b367d,2025-09-11,The Newbie,Paid Social,1
457e5f7a-7854-4d69-89d2-caad8f321115,2025-06-30,The Selective,Referral,0
3a94b3a7-e92e-4fe4-ae15-de11783423f9,2025-11-14,The Ghost,Paid Social,0
697eb838-0c84-4882-8810-64d0e15339da,2025-06-18,The Newbie,Organic,0
abbc0647-7ea1-4ecd-95e3-cb9a0d67ee82,2025-11-09,The Connector,Organic,0
aa52a590-96c0-4450-a8c0-d3b0a0199d3c,2025-09-06,The Newbie,Referral,1
951d2ffd-2c75-45cc-9f58-23c4fcdc178c,2025-07-07,The Newbie,Referral,0
044c4c39-b97e-47e6-add0-5b168580e06c,2025-02-23,The Selective,Organic,0
f6b99458-d75a-4d4e-b84a-93c42066e538,2025-11-22,The Selective,Referral,1
993b1cc3-e481-44de-9dd9-8ff1daf0d6a8,2025-12-23,The Connector,Organic,0
fd4a3623-b91d-4394-97d6-32477724c46a,2025-11-09,The Selective,Referral,0
c9053771-acc8-4672-9f38-167792b32221,2025-05-18,The Selective,Referral,0
55680d4c-6206-4bda-ab55-15a1f8450160,2025-06-17,The Ghost,Paid Social,1
2d7b5125-2d84-4f5d-85f3-c2e0d450e11c,2025-04-13,The Newbie,Organic,0
c19b96d8-8024-4cf6-9959-e2e1987fc4d2,2025-03-26,The Selective,Referral,0
418d1edc-f0c9-466f-a78f-29e939696559,2025-11-13,The Newbie,Organic,0
8bf0ca3a-1ea6-472e-811c-2fa6d583b104,2025-07-31,The Newbie,Referral,0
d4ea45a0-82ca-4cee-b02f-2256bc12c06d,2025-01-03,The Selective,Organic,0
487983b1-4667-45c9-8eb4-e36783611ec9,2025-06-28,The Connector,Paid Social,1
eac94e21-88a4-47b7-9da7-de2127588c08,2025-12-08,The Newbie,Paid Social,0
3b9b5100-eac4-45c2-8f38-a1c7e0c184d8,2025-10-30,The Connector,Paid Social,0
2319d53f-6c6e-46a8-a794-5f14a59c5028,2025-11-28,The Ghost,Organic,0
3e0d5165-4f00-4087-a2fa-51d8d4b4706d,2025-02-07,The Selective,Organic,0
98cf65fe-7256-4ede-b6f7-520da71df135,2025-08-27,The Newbie,Referral,0
57ef6e91-299c-43be-899d-9ed792fbc2cf,2025-06-18,The Newbie,Paid Social,0
b33fe03f-7e92-4b3e-bacf-ae34db4f2363,2025-12-09,The Connector,Organic,0
56ead636-2e73-405f-9609-0167e708eaac,2025-11-10,The Selective,Organic,1
b074285a-84ae-4927-bb8f-e45bfcff5d1b,2025-11-02,The Newbie,Paid Social,0
dbe9fa7a-aa7b-4e57-827c-365926ad4670,2025-01-30,The Ghost,Organic,0
89e6efa3-1ad5-47cd-aec9-9930365034cf,2025-07-09,The Newbie,Referral,0
7ce7708e-92c5-4691-8f67-de7c63acb1b5,2025-12-23,The Ghost,Paid Social,0
d8aa6b6b-09f6-478d-9cae-d06ab7035af5,2025-01-25,The Connector,Paid Social,0
75654de7-2f12-4e7c-970d-c7e138c81f8e,2025-04-22,The Connector,Paid Social,0
929a730f-9575-42bb-8c02-febcc2bd63a0,2025-07-25,The Newbie,Paid Social,0
a594c198-1282-46df-a30f-3a6e1ca15635,2025-07-04,The Selective,Organic,0
f30ebc1b-e248-4998-accf-4b3287e35e71,2025-02-16,The Selective,Paid Social,0
2a216512-93fd-4bbf-8617-c1f804905470,2025-08-16,The Newbie,Referral,0
47ab1ad4-6e1c-4c07-aeb8-aadbe5412127,2025-02-08,The Ghost,Paid Social,0
f02b6129-21a4-432a-9439-38012b15e1f7,2025-01-16,The Connector,Organic,0
5fb83a1a-3aca-4fb0-9065-aaf282ef3737,2025-01-22,The Connector,Referral,1
19e6b714-bf8b-4da4-a18e-088a45d488e0,2025-08-01,The Ghost,Referral,0
1ec6cabf-fab6-4afa-8c2f-4957ca535937,2025-11-06,The Connector,Referral,1
027c7394-192d-4ee1-bf04-28d473ed38fe,2025-05-29,The Selective,Referral,0
086f0782-10ed-4a69-8b33-c6c143ea9ae4,2025-08-29,The Newbie,Paid Social,1
653059d2-11ec-4770-bfc1-9644101ae725,2025-09-29,The Connector,Paid Social,0
25ce9461-1c4d-40be-8c2c-16f3cd6fbbeb,2025-02-28,The Connector,Referral,0
a369c63e-f6ef-424d-9251-9a339179ae4a,2025-10-14,The Selective,Organic,0
0fbf1777-f09c-4f7c-96cf-422f04c70843,2025-07-21,The Connector,Organic,0
7ec19fb2-7b86-4dff-a962-1b92e1b3ee1e,2025-02-01,The Newbie,Referral,0
a4ec323d-cd02-4bc7-a36a-0e2a21bd1006,2025-06-11,The Selective,Organic,1
091d1fd7-2cc8-4a26-91a5-05a51c3c5639,2025-09-12,The Selective,Referral,0
6c8ff53c-68b1-4a70-8cf4-5c69ec105192,2025-09-11,The Newbie,Referral,0
56da6dc8-2120-49c6-abb8-95d0379af2db,2025-01-09,The Ghost,Paid Social,0
4307f0d4-a395-4e0a-b36c-e708c89ebc0c,2025-05-19,The Ghost,Paid Social,0
4d527ef2-4853-43ce-a022-08ff77a1b1b4,2025-01-10,The Ghost,Referral,0
826946d3-440d-4b33-84ae-8640133d8124,2025-08-02,The Newbie,Paid Social,0
b61968f6-457e-4f5f-aa74-f6a2119e09a8,2025-09-30,The Selective,Organic,0
c059c040-1cbb-44e2-9083-af7d479da0ca,2025-11-20,The Newbie,Paid Social,0
8964d4c7-4f34-4cdb-9f9f-cc6d861d406d,2025-02-17,The Selective,Referral,0
fd53796d-ab69-467c-9129-caf8251dc805,2025-04-21,The Newbie,Referral,0
86a821ee-eeb2-411f-aea5-f7e817263c30,2025-06-02,The Connector,Referral,0
908d8531-f468-46a8-87c8-3ad630866d9d,2025-05-03,The Newbie,Organic,0
07f29858-6148-4ee7-9e28-5d75d9fb535a,2025-12-23,The Selective,Paid Social,1
4be4175c-2558-439a-af2a-41e5c5ad0f7f,2025-04-12,The Selective,Paid Social,0
1ba3b18d-2e17-4e63-b909-ddd8ef4f2cb4,2025-08-29,The Newbie,Paid Social,0
3656b503-896a-44c9-ba57-69ffae3bac95,2025-11-17,The Newbie,Referral,0
946c5192-c3cb-4a0f-90ab-0d75e68131c8,2025-07-10,The Connector,Organic,0
e833f607-f49f-4fb0-b85a-9837e756fc6b,2025-08-05,The Ghost,Referral,1
f0276db0-a190-4e70-8e1c-ffb5b650e71e,2025-02-20,The Selective,Paid Social,0
308ce9e4-9bf2-486e-8974-18ba27a17059,2025-10-19,The Ghost,Organic,0
9ab5841c-f4e9-42f5-a6bd-5e8c91a78bc5,2025-03-22,The Newbie,Paid Social,0
76fda62b-46a6-4861-ab85-ec15c1707867,2025-03-29,The Newbie,Referral,0
5ca6431a-e1d1-43be-b683-d0e6e31e0b22,2025-07-13,The Ghost,Referral,0
fed0780f-c4f0-4cff-a1af-6dfb2cf9bab1,2025-04-14,The Ghost,Organic,0
0ce5c248-8993-4eca-a7ca-67cc00940b34,2025-09-28,The Connector,Organic,0
571e5934-b606-43c7-b635-82988a67bb17,2025-04-06,The Connector,Organic,0
19a00536-3f71-4a2a-a95d-e590a87aab04,2025-07-17,The Selective,Paid Social,0
e5f0eb50-56f5-4f3e-afdf-a89495fca46e,2025-01-01,The Selective,Paid Social,0
bb3b3f8d-6bcf-4016-9839-2532bb375b22,2025-06-16,The Newbie,Organic,0
c3e991d4-cd63-45b1-858a-a3a28f425a3c,2025-05-06,The Newbie,Referral,0
777a0b01-fb5d-4b60-95f8-e99afd5a7ca7,2025-11-09,The Selective,Referral,0
49bf8690-f556-4e90-b18b-bfdbb8a41be0,2025-03-22,The Newbie,Organic,0
4f4b0e26-e40f-46ce-bda0-fb003f19e0ce,2025-09-08,The Newbie,Referral,0
1c6aa3e0-a5d6-4de6-9d24-eb9500fbf21c,2025-06-18,The Newbie,Referral,1
36491b80-99a0-4548-afd3-cc8f6c3b91ff,2025-03-14,The Newbie,Referral,0
c281ee34-8065-4059-870a-733bce381679,2025-05-21,The Selective,Organic,0
f3714b94-0047-42a8-8a83-93b620e9a649,2025-03-11,The Newbie,Paid Social,1
60723c55-0ee3-4329-bba5-ae206a446e1e,2025-09-19,The Ghost,Paid Social,0
29a0536b-2adc-4f63-82d7-47a626743887,2025-12-06,The Selective,Paid Social,0
7f25b356-b9a7-4c81-8885-dcdf582e0a1f,2025-11-04,The Newbie,Organic,0
4ac4d357-a8e3-40b6-a3f0-551477e8fbca,2025-09-02,The Selective,Referral,0
040a9c51-1e68-4183-8369-e45eab9c2c6e,2025-01-03,The Selective,Paid Social,1
668dd9fc-38be-4a82-8b46-e866a2cbf748,2025-12-03,The Ghost,Referral,0
62b95ac9-7873-44f5-a011-0e64313dd134,2025-03-04,The Newbie,Referral,0
1a980426-a982-40b1-a60b-6dfbe693501a,2025-02-18,The Ghost,Organic,1
21d8ac6a-67f2-4b4f-bb5d-394b501aa8c2,2025-03-17,The Ghost,Organic,0
491fcf4a-267b-401f-ac9a-19506c146c48,2025-06-24,The Connector,Organic,0
ec65c3fd-ff88-4e49-aa20-7f4cc200710a,2025-04-19,The Ghost,Organic,0
adbd8940-6c5f-4795-9d73-2a823c721466,2025-07-02,The Connector,Paid Social,0
9d238dd8-d3e2-4da6-8329-a7b62973f68b,2025-07-11,The Connector,Referral,0
a20a4433-a569-4bac-88a8-e0535d1059bf,2025-03-06,The Newbie,Paid Social,0
371cf463-aeba-438e-94f0-3b7a27676b2e,2025-12-03,The Selective,Referral,0
dae82d89-317a-4d83-87ff-d918a87a4373,2025-09-28,The Ghost,Paid Social,0
2d7ad973-7b32-4dbd-abc9-3cffead37f53,2025-04-10,The Newbie,Referral,1
a7cb64e1-cf73-4215-8ff0-5d9f406d11e6,2025-02-01,The Selective,Organic,1
01e4a62e-0488-4bb7-9959-742005611875,2025-12-18,The Connector,Organic,1
bea5e171-3345-4916-b44e-cde20ac584fe,2025-05-08,The Selective,Referral,0
98429709-dc89-4ee0-82e9-0d8e5eaed5f0,2025-12-05,The Selective,Paid Social,0
3fe2a7be-03a9-4a0a-b774-d9621c4df28a,2025-02-12,The Connector,Referral,1
ca2b30ba-dac9-4f4f-b6ad-1e707f1e90a3,2025-03-19,The Newbie,Organic,0
64642a96-52fe-43a6-9a36-fb5deaa4c860,2025-11-10,The Ghost,Organic,0
a45f725c-b11a-445e-a3a8-619d0307583f,2025-10-16,The Selective,Organic,0
ab3d3641-37a9-4761-8af9-45897db21214,2025-09-27,The Selective,Paid Social,0
4a3e4e57-b49b-48ad-b9ad-c5f2fb011a27,2025-06-11,The Connector,Referral,0
1de4f694-3548-4ee1-b9d3-e3c06f96ad2e,2025-07-08,The Selective,Paid Social,0
4f8a309e-114d-424b-9b4f-7dd8646fe433,2025-09-04,The Selective,Organic,0
0ff9deb0-5953-4f87-86fd-a05ff646199c,2025-08-04,The Selective,Organic,0
8231ec26-27d5-4f2d-889f-73e42d7cc823,2025-11-11,The Newbie,Paid Social,0
daecf68c-33d7-411b-8b22-f46064c1c59e,2025-12-05,The Connector,Referral,0
155cf319-ecb1-41df-ae92-3cbaea25c88d,2025-06-17,The Connector,Paid Social,1
7052dae2-7884-4688-a4ef-f8d6540cde8b,2025-12-05,The Ghost,Organic,0
b58b0e54-c9af-4192-bf70-f608bffd0229,2025-07-12,The Newbie,Referral,0
d9c6163d-14bd-4eeb-b688-2fabac7f11c9,2025-10-10,The Selective,Referral,1
f31e5a95-5227-4d5b-b6b8-2997309e116e,2025-12-02,The Newbie,Referral,0
10de9201-e6df-4fdb-8614-32c619e9ca16,2025-01-13,The Newbie,Organic,0
6eb4de1c-00bc-4e17-ac07-65b8ef67439d,2025-08-28,The Newbie,Organic,0
6daf0b87-bae6-499d-aec1-37c7c40beb45,2025-11-16,The Ghost,Organic,0
67560236-ff57-4480-895d-2d60ccb40558,2025-05-27,The Selective,Organic,0
7b080d4c-5d9b-4a0b-9164-f14c4ec7d68a,2025-07-23,The Newbie,Paid Social,0
7bfaf76c-2001-4271-905a-424580730ba8,2025-03-21,The Ghost,Referral,1
8dcac78c-18cd-40c6-8369-456ef0272540,2025-02-12,The Newbie,Paid Social,0
681e3617-fc54-4902-95bc-28429241b3c3,2025-03-30,The Ghost,Organic,0
5976f478-6af0-4ea0-b808-f17304f1ba45,2025-05-28,The Selective,Organic,0
e30a912f-73dc-4d9d-86ff-51b3ddd0c6f8,2025-04-05,The Ghost,Referral,0
0ef44e9f-11f5-4be7-aeec-1e3dc30cafa9,2025-05-31,The Ghost,Referral,0
ad562751-b17f-4232-8bb2-a424f32b290e,2025-01-02,The Newbie,Organic,1
152bca1d-9a73-4fe3-968b-546a61632fb4,2025-01-22,The Connector,Organic,0
c9da7377-4b70-4129-bf92-74d7403af1c9,2025-11-09,The Ghost,Referral,1
ba8dee53-9b92-40a6-a197-66e9d3b57725,2025-11-24,The Ghost,Organic,0
d0306f76-e7c8-4b0a-9308-7781c2b4cc40,2025-01-07,The Selective,Paid Social,0
00798428-6d4b-4ac5-a334-4abf91373aa1,2025-07-25,The Selective,Paid Social,0
5e99bda8-418b-413e-b693-41f82c5d3c5e,2025-04-24,The Ghost,Referral,0
f7fe9088-66d8-46ec-8e55-cd003103be8f,2025-09-29,The Newbie,Paid Social,0
3f4b271f-d5df-4db8-b7b2-19f07dd2d384,2025-03-24,The Newbie,Organic,0
eca4c032-e542-4b90-abea-7a50522a0cf1,2025-06-28,The Ghost,Referral,1
41135072-c546-4187-8efd-c934e83b2d97,2025-07-29,The Selective,Organic,0
1d20fe6a-5a95-4de2-9d8b-ec7a184faa46,2025-11-24,The Ghost,Organic,0
3c61fffc-075d-4803-9440-27e15ed05c94,2025-05-04,The Newbie,Referral,1
72e1c96a-6337-46bf-a033-a67f27cb5f95,2025-04-23,The Ghost,Organic,0
ac94e9dc-f4ae-4d6d-a608-ce8b61f51d32,2025-01-12,The Selective,Paid Social,1
fc2a0c69-802b-4cc2-a410-65e41283d100,2025-05-06,The Ghost,Organic,0
7f8bb9f3-e2da-4f3f-ad4a-3c7db44f8b18,2025-02-22,The Newbie,Paid Social,1
dcfee36c-cb35-4a68-a19c-529e6217697f,2025-11-27,The Selective,Organic,0
643adab9-f859-45e5-8743-7d3388cb59d1,2025-10-10,The Selective,Referral,0
d86e8c5c-81bb-4339-97bd-85a589884750,2025-05-20,The Newbie,Organic,1
f5411790-4b38-4b17-81ff-1e269c9a2f42,2025-04-07,The Newbie,Referral,0
bfae3deb-c859-4b04-99bb-3b3a95575fe4,2025-01-05,The Ghost,Referral,0
097bf8c1-c7ef-472a-8853-987ffb7287d7,2025-02-26,The Newbie,Organic,0
af187b57-bb2a-42f5-a0f2-c18a9eae0229,2025-11-30,The Ghost,Paid Social,0
222b6101-cd45-4d5b-b477-746ee2047b9e,2025-03-10,The Newbie,Organic,1
1278058c-73fc-4597-81fd-2b984f268df7,2025-04-28,The Selective,Paid Social,0
c94a0ed0-daf3-4af1-b9b8-efb9c84903d0,2025-02-28,The Selective,Organic,0
025dd7bc-dec8-4373-99a1-f56846e17a91,2025-02-02,The Selective,Paid Social,0
4603d2d8-0271-473e-b6d3-6f0c73e19b05,2025-11-14,The Connector,Referral,0
d8663d4e-49f4-4ec9-8fb5-7a24f336cbed,2025-02-19,The Selective,Paid Social,0
77dcf899-07b5-45d9-823d-91a11aa4f912,2025-01-19,The Newbie,Referral,0
ebaaf334-5cef-4a5e-84a6-a97228f61756,2025-08-02,The Newbie,Referral,0
22ab9983-742e-49f0-99e0-534c7515fd3b,2025-07-16,The Newbie,Organic,0
fbba6b3d-1f99-42e9-b312-c6552fdaecc0,2025-02-16,The Selective,Referral,0
897b1938-5aa0-400e-968e-519aa41b5407,2025-06-16,The Selective,Referral,0
c65cc4b3-6106-4b21-bd73-d25c2debdb21,2025-10-16,The Selective,Organic,1
